,Message ID,timestamp,content,reactions,photos,share,videos,audio_files,gifs,call_duration
17,1068,2025-01-11 09:52:00,,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736589946}]",,"{'link': 'https://media4.giphy.com/media/v1.Y2lkPTQyMzA0NmQwNmlrbWt0eXR5YnlmdDR2eTdpaWFmcjhkdmkyZmhwNGFhM205Yml5MiZlcD12MV9naWZzX2dpZklkJmN0PWc/1dLpY1tUwvNAgJdTZT/200.gif', 'original_content_owner': 'takadabear'}",,,,
18,1212,2025-01-13 10:16:11,9,,,,,,,
19,1213,2025-01-13 10:17:29,Forgot to update yesterday so 10 ð,,,,,,,
20,1339,2025-01-15 20:18:58,11,,,,,,,
21,1366,2025-01-16 13:57:42,12,,,,,,,
22,1441,2025-01-17 13:12:13,13,,,,,,,
23,1442,2025-01-17 13:12:16,Ya know... I WAS happy to announce that this one was the first on company time but...,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1737130952}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1737120150}]",,,,,,
24,1443,2025-01-17 13:12:21,,,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/472364342_593456213497645_8250432584089611828_n_1151967769845136.jpg', 'creation_timestamp': 1737119540}]",,,,,
25,1444,2025-01-17 13:12:26,My disappointment is immeasurable and my day is ruined,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1737121480}, {'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1737130945}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1737119941}, {'reaction': 'ð\x9f\x98¢', 'actor': 'Emma Sherlock', 'timestamp': 1737130838}, {'reaction': 'â\x9d¤', 'actor': 'Teenage dirtbag ð\x9f¤ª', 'timestamp': 1737120442}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1737120153}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1737120049}, {'reaction': 'â\x9d¤', 'actor': ""Niamh O'Neill"", 'timestamp': 1737128353}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1737119711}]",,,,,,
26,1446,2025-01-17 13:16:12,IT WAS THE UNLUCKY 13 TOO ð­,"[{'reaction': 'â\x9d¤', 'actor': 'Teenage dirtbag ð\x9f¤ª', 'timestamp': 1737120449}, {'reaction': 'ð\x9f\x98¢', 'actor': 'Ruby Long', 'timestamp': 1737122412}]",,,,,,
27,1449,2025-01-17 13:23:41,ð«¶,,,,,,,
28,1451,2025-01-17 14:22:31,Rip socks ð­,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1737130930}]",,,,,,
29,1520,2025-01-18 23:39:53,14,,,,,,,
30,1550,2025-01-19 20:16:40,15,,,,,,,
31,1568,2025-01-20 10:50:26,16,,,,,,,
32,1699,2025-01-21 20:15:55,17,,,,,,,
33,1799,2025-01-23 19:01:37,18,,,,,,,
34,1800,2025-01-23 19:02:51,This was at lunch earlier in work and forgot to update... At least there was toilet paper this time ð,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1737660856}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
35,1836,2025-01-24 08:53:56,19,,,,,,,
36,1888,2025-01-25 11:26:06,20,,,,,,,
37,1946,2025-01-25 21:02:18,21,,,,,,,
38,1964,2025-01-26 11:47:33,22,,,,,,,
39,1965,2025-01-26 12:46:56,Keelin sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1737896392}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1737904835}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1737898302}]",,"{'link': 'https://www.instagram.com/p/DFF64wZO_rZ/?carousel_share_child_media_id=3550502858354580951_56449199518', 'share_text': '', 'original_content_owner': 'viewingmag'}",,,,
40,2018,2025-01-27 10:38:24,23,,,,,,,
41,2105,2025-01-28 19:13:40,24,,,,,,,
42,2169,2025-01-29 23:00:06,25,,,,,,,
43,2281,2025-02-01 00:13:12,keelin_is_caffeinated liked a message,,,,,,,
44,2282,2025-02-01 00:13:15,keelin_is_caffeinated liked a message,,,,,,,
45,2284,2025-02-01 00:13:20,keelin_is_caffeinated liked a message,,,,,,,
46,2288,2025-02-01 00:13:33,keelin_is_caffeinated liked a message,,,,,,,
47,2290,2025-02-01 00:13:38,keelin_is_caffeinated liked a message,,,,,,,
48,2378,2025-02-01 14:28:20,26 last night and 27 this morning ð,,,,,,,
49,2445,2025-02-03 10:21:01,28,,,,,,,
50,2505,2025-02-04 13:21:24,"29 on company time
-whoop whoop-","[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
51,2518,2025-02-04 19:57:16,30,,,,,,,
52,2543,2025-02-05 19:45:56,31,,,,,,,
53,2666,2025-02-07 18:59:09,Keelin sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}]",,"{'link': 'https://www.instagram.com/p/DE8NHEYT7mc/', 'share_text': 'Follow to win this art print for free ð\x9f\x9a½ check bio if you want one!\n\nI hope u had a nice one today ð\x9f\x92©\n\n#kawaiiartwork #kawaiiaf', 'original_content_owner': 'wanderellaco'}",,,,
54,2667,2025-02-07 18:59:56,32,,,,,,,
55,2671,2025-02-07 23:10:21,Keelin sent an attachment.,,,,,,,
56,2731,2025-02-09 09:28:26,33,,,,,,,
57,2887,2025-02-11 17:48:42,34 yesterday and 35 today same-ish time,,,,,,,
58,2889,2025-02-11 18:21:55,We held hands â¤ï¸ððð©,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here'}]",,,,,,
59,3030,2025-02-14 21:03:48,36,,,,,,,
60,3061,2025-02-15 16:15:24,37,,,,,,,
61,3126,2025-02-17 18:09:15,Keelin sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}]",,"{'link': 'https://www.instagram.com/p/DFwNz2lv3dJ/', 'share_text': 'It be like that sometimes', 'original_content_owner': 'funnyhoodvidz'}",,,,
62,3127,2025-02-17 18:09:33,38,,,,,,,
63,3218,2025-02-20 08:47:46,39 last night,,,,,,,
64,3219,2025-02-20 08:47:59,40 nowð,,,,,,,
65,3343,2025-02-22 17:15:20,41,,,,,,,
66,3366,2025-02-23 13:43:58,42,,,,,,,
67,3384,2025-02-23 23:28:47,43,,,,,,,
68,3479,2025-02-26 13:47:28,A very confusing 44 and 45 yesterday...,,,,,,,
69,3480,2025-02-26 13:47:42,46 now,,,,,,,
70,3569,2025-02-27 20:33:17,47,,,,,,,
71,3603,2025-02-28 20:05:27,48,,,,,,,
72,3724,2025-03-01 00:58:28,keelin_is_caffeinated liked a message,,,,,,,
73,3725,2025-03-01 00:58:31,keelin_is_caffeinated liked a message,,,,,,,
74,3726,2025-03-01 00:58:36,keelin_is_caffeinated liked a message,,,,,,,
75,3727,2025-03-01 00:59:15,keelin_is_caffeinated liked a message,,,,,,,
76,3855,2025-03-03 21:47:48,"49 last night, 50 today ð",,,,,,,
77,3877,2025-03-04 21:01:33,51,,,,,,,
78,3956,2025-03-05 18:01:48,52,,,,,,,
79,4099,2025-03-09 19:56:21,53,,,,,,,
80,4100,2025-03-09 19:56:42,54 today,,,,,,,
81,4163,2025-03-10 20:26:26,55,,,,,,,
82,4184,2025-03-11 21:02:21,56,,,,,,,
83,4218,2025-03-12 20:07:26,57,,,,,,,
84,4266,2025-03-14 08:00:10,58 last night,,,,,,,
85,4320,2025-03-15 11:16:29,59,,,,,,,
86,4343,2025-03-15 19:33:45,60,,,,,,,
87,5286,2025-04-02 12:49:56,keelin_is_caffeinated liked a message,,,,,,,
88,6207,2025-04-24 22:15:05,Keelin sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}, {'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,"{'link': 'https://www.instagram.com/p/DIKQTyrqLYV/', 'share_text': 'should I send to Pingi?', 'original_content_owner': 'pingu'}",,,,
89,6208,2025-04-24 22:15:06,I may not be contributing via poops but when the algorithm let's me... I'll send the memes. â¨ï¸,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Sean Condren Kuipers'}, {'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
